x,y,color,delta,value
36.379999999999995,-89.46254099999999,#f7f4f9,0.04,0.00015014971449904972,
36.379999999999995,-89.42254099999998,#f7f4f9,0.04,0.00018192468393885423,
36.379999999999995,-89.38254099999997,#f7f4f9,0.04,0.00022787165775136706,
36.379999999999995,-89.34254099999997,#f7f4f9,0.04,0.00027292727870275566,
36.379999999999995,-89.30254099999996,#f7f4f9,0.04,0.0002952870308224803,
36.379999999999995,-89.26254099999996,#f7f4f9,0.04,0.00028168511147424243,
36.379999999999995,-89.22254099999995,#f7f4f9,0.04,0.0002488709442024233,
36.379999999999995,-89.18254099999994,#f7f4f9,0.04,0.00021763724956882423,
36.379999999999995,-89.14254099999994,#f7f4f9,0.04,0.0001946998333577018,
36.379999999999995,-89.10254099999993,#f7f4f9,0.04,0.00018123403013115474,
36.379999999999995,-89.06254099999992,#f7f4f9,0.04,0.00019422036684280222,
36.379999999999995,-89.02254099999992,#f7f4f9,0.04,0.00024440014372327615,
36.379999999999995,-88.98254099999991,#f7f4f9,0.04,0.00034365586492694127,
36.379999999999995,-88.9425409999999,#f7f4f9,0.04,0.00045998056184179956,
36.379999999999995,-88.9025409999999,#f7f4f9,0.04,0.0005107906116275542,
36.379999999999995,-88.8625409999999,#f7f4f9,0.04,0.00044656169430924583,
36.379999999999995,-88.82254099999989,#f7f4f9,0.04,0.0003109112343468048,
36.379999999999995,-88.78254099999988,#f7f4f9,0.04,0.00018834415747324341,
36.379999999999995,-88.74254099999987,#f7f4f9,0.04,0.00011480128075110273,
36.379999999999995,-88.70254099999987,#f7f4f9,0.04,0.00007529125912400662,
36.379999999999995,-88.66254099999986,#f7f4f9,0.04,0.00006713420838552446,
36.379999999999995,-88.62254099999986,#f7f4f9,0.04,0.00006743215859751347,
36.379999999999995,-88.58254099999985,#f7f4f9,0.04,0.00007427251882160345,
36.379999999999995,-88.54254099999984,#f7f4f9,0.04,0.0000876359542685349,
36.379999999999995,-88.50254099999984,#f7f4f9,0.04,0.00010599187099595483,
36.379999999999995,-88.46254099999983,#f7f4f9,0.04,0.0001298712095781069,
36.379999999999995,-88.42254099999982,#f7f4f9,0.04,0.00017584708928589693,
36.379999999999995,-88.38254099999982,#f7f4f9,0.04,0.00023503165656577445,
36.379999999999995,-88.34254099999981,#f7f4f9,0.04,0.00027981426719450955,
36.379999999999995,-88.3025409999998,#f7f4f9,0.04,0.0002791985672639532,
36.379999999999995,-88.2625409999998,#f7f4f9,0.04,0.00024196440653979106,
36.379999999999995,-88.2225409999998,#f7f4f9,0.04,0.0002072552832189273,
